;1
6100;26.148
6101;25.695
6102;26.856
6103;30.017
6104;33.550
6105;36.011
6106;37.548
6107;38.670
6108;39.375
6109;39.661
6110;39.503
6111;38.867
6112;37.705
6113;35.229
6114;32.638
6115;31.802
6116;31.065
6117;30.280
6118;29.475
6119;28.695
6120;28.032
6121;27.569
6122;27.202
6123;26.813
6124;26.470
6125;26.174
6126;27.264
6127;30.320
6128;33.669
6129;35.925
6130;37.418
6131;38.566
6132;39.286
6133;39.607
6134;39.468
6135;38.811
6136;37.600
6137;34.980
6138;32.222
6139;31.258
6140;30.414
6141;29.690
6142;29.048
6143;28.400
6144;27.602
6145;26.900
6146;26.250
6147;25.589
6148;25.124
6149;24.773
6150;25.715
6151;28.631
6152;31.390
6153;33.637
6154;35.539
6155;36.942
6156;37.866
6157;38.332
6158;38.337
6159;37.831
6160;36.704
6161;34.223
6162;31.756
6163;30.694
6164;29.621
6165;28.640
6166;27.829
6167;27.060
6168;26.441
6169;25.937
6170;25.468
6171;24.981
6172;24.453
6173;23.991
6174;24.737
6175;27.323
6176;30.046
6177;32.299
6178;34.106
6179;35.505
6180;36.473
6181;37.019
6182;37.083
6183;36.569
6184;35.388
6185;33.295
6186;31.154
6187;29.922
6188;28.832
6189;27.895
6190;26.955
6191;26.115
6192;25.330
6193;24.642
6194;24.021
6195;23.459
6196;22.953
6197;22.553
6198;23.426
6199;26.202
6200;29.359
6201;31.746
6202;33.628
6203;35.048
6204;36.039
6205;36.566
6206;36.607
6207;36.089
6208;34.891
6209;32.684
6210;30.538
6211;29.379
6212;28.377
6213;27.490
6214;26.591
6215;25.736
6216;25.040
6217;24.466
6218;24.023
6219;23.675
6220;23.347
6221;23.032
6222;24.141
6223;27.099
6224;30.406
6225;32.792
6226;34.521
6227;35.808
6228;36.678
6229;37.098
6230;37.034
6231;36.423
6232;35.188
6233;32.862
6234;30.602
6235;29.356
6236;28.176
6237;27.149
6238;26.262
6239;25.529
6240;24.885
6241;24.328
6242;23.924
6243;23.606
6244;23.304
6245;22.981
6246;24.294
6247;27.429
6248;31.060
6249;33.469
6250;35.156
6251;36.405
6252;37.244
6253;37.652
6254;37.593
6255;37.024
6256;35.828
6257;33.148
6258;30.714
6259;29.576
6260;28.407
6261;27.388
6262;26.538
6263;25.908
6264;25.419
6265;24.931
6266;24.354
6267;23.972
6268;23.694
6269;23.410
6270;24.671
6271;27.689
6272;31.101
6273;33.815
6274;35.470
6275;36.610
6276;37.361
6277;37.700
6278;37.587
6279;36.946
6280;35.679
6281;32.892
6282;30.387
6283;29.281
6284;28.237
6285;27.265
6286;26.392
6287;25.642
6288;24.989
6289;24.316
6290;23.720
6291;23.175
6292;22.652
6293;22.152
6294;23.186
6295;26.443
6296;30.318
6297;32.913
6298;34.563
6299;35.835
6300;36.705
6301;37.137
6302;37.044
6303;36.407
6304;35.146
6305;32.360
6306;29.818
6307;28.742
6308;27.733
6309;26.715
6310;25.832
6311;25.074
6312;24.415
6313;23.929
6314;23.460
6315;22.966
6316;22.473
6317;22.030
6318;23.082
6319;26.427
6320;30.306
6321;33.035
6322;34.895
6323;36.209
6324;37.089
6325;37.519
6326;37.456
6327;36.859
6328;35.630
6329;32.565
6330;30.072
6331;29.210
6332;28.270
6333;27.365
6334;26.507
6335;25.701
6336;24.896
6337;24.222
6338;23.613
6339;23.066
6340;22.620
6341;22.321
6342;23.525
6343;27.016
6344;30.464
6345;32.758
6346;34.566
6347;35.946
6348;36.865
6349;37.331
6350;37.313
6351;36.717
6352;35.479
6353;32.948
6354;30.951
6355;30.204
6356;29.337
6357;28.530
6358;27.774
6359;26.989
6360;26.210
6361;25.504
6362;24.871
6363;24.322
6364;23.893
6365;23.461
6366;24.169
6367;27.081
6368;30.058
6369;32.531
6370;34.568
6371;36.091
6372;37.131
6373;37.703
6374;37.752
6375;37.244
6376;36.056
6377;33.393
6378;31.091
6379;30.013
6380;28.982
6381;28.041
6382;27.247
6383;26.557
6384;25.904
6385;25.323
6386;24.804
6387;24.279
6388;23.684
6389;23.134
6390;23.941
6391;27.019
6392;30.327
6393;32.818
6394;34.706
6395;36.123
6396;37.079
6397;37.559
6398;37.536
6399;36.954
6400;35.738
6401;32.930
6402;30.539
6403;29.403
6404;28.384
6405;27.562
6406;26.859
6407;26.173
6408;25.557
6409;25.052
6410;24.621
6411;24.256
6412;23.880
6413;23.541
6414;24.866
6415;27.995
6416;31.219
6417;33.791
6418;35.713
6419;37.141
6420;38.076
6421;38.499
6422;38.428
6423;37.786
6424;36.494
6425;33.258
6426;30.650
6427;29.639
6428;28.698
6429;27.985
6430;27.385
6431;26.856
6432;26.382
6433;25.943
6434;25.468
6435;24.904
6436;24.334
6437;23.841
6438;24.874
6439;27.922
6440;31.331
6441;33.890
6442;35.687
6443;36.993
6444;37.860
6445;38.258
6446;38.156
6447;37.470
6448;36.011
6449;32.323
6450;29.415
6451;28.148
6452;27.165
6453;26.387
6454;25.723
6455;25.321
6456;24.949
6457;24.586
6458;24.280
6459;23.977
6460;23.592
6461;23.201
6462;24.761
6463;28.317
6464;32.198
6465;34.898
6466;36.448
6467;37.534
6468;38.196
6469;38.430
6470;38.235
6471;37.553
6472;36.268
6473;32.563
6474;29.937
6475;28.937
6476;28.010
6477;27.202
6478;26.517
6479;26.023
6480;25.682
6481;25.441
6482;25.167
6483;24.919
6484;24.684
6485;24.432
6486;25.667
6487;28.802
6488;32.124
6489;34.847
6490;36.592
6491;37.731
6492;38.433
6493;38.698
6494;38.507
6495;37.844
6496;36.611
6497;33.383
6498;31.072
6499;30.219
6500;29.417
6501;28.682
6502;28.039
6503;27.431
6504;26.916
6505;26.431
6506;26.048
6507;25.718
6508;25.294
6509;24.805
6510;25.616
6511;28.442
6512;31.623
6513;34.316
6514;36.197
6515;37.479
6516;38.284
6517;38.601
6518;38.455
6519;37.782
6520;36.553
6521;33.719
6522;31.440
6523;30.401
6524;29.521
6525;28.828
6526;28.267
6527;27.758
6528;27.195
6529;26.592
6530;26.029
6531;25.559
6532;25.210
6533;24.893
6534;25.803
6535;28.686
6536;31.742
6537;34.159
6538;35.948
6539;37.249
6540;38.091
6541;38.474
6542;38.335
6543;37.659
6544;36.387
6545;33.931
6546;31.932
6547;30.868
6548;29.939
6549;29.154
6550;28.402
6551;27.667
6552;26.958
6553;26.306
6554;25.729
6555;25.158
6556;24.711
6557;24.334
6558;25.075
6559;27.799
6560;30.885
6561;33.310
6562;35.058
6563;36.332
6564;37.159
6565;37.514
6566;37.411
6567;36.813
6568;35.674
6569;32.775
6570;30.659
6571;29.809
6572;29.035
6573;28.348
6574;27.732
6575;27.199
6576;26.668
6577;26.135
6578;25.590
6579;25.047
6580;24.570
6581;24.105
6582;24.908
6583;27.602
6584;30.880
6585;33.673
6586;35.529
6587;36.804
6588;37.587
6589;37.914
6590;37.762
6591;37.163
6592;36.024
6593;32.792
6594;30.547
6595;29.544
6596;28.671
6597;27.881
6598;27.191
6599;26.601
6600;26.078
6601;25.619
6602;25.152
6603;24.649
6604;24.178
6605;23.800
6606;24.955
6607;27.811
6608;31.215
6609;34.135
6610;35.943
6611;37.116
6612;37.829
6613;38.094
6614;37.933
6615;37.323
6616;36.198
6617;32.846
6618;30.597
6619;29.550
6620;28.634
6621;27.889
6622;27.237
6623;26.669
6624;26.157
6625;25.705
6626;25.184
6627;24.646
6628;24.274
6629;23.955
6630;25.324
6631;28.398
6632;31.870
6633;34.733
6634;36.455
6635;37.606
6636;38.315
6637;38.585
6638;38.447
6639;37.839
6640;36.651
6641;33.429
6642;31.329
6643;30.550
6644;29.795
6645;29.349
6646;28.809
6647;28.222
6648;27.649
6649;27.004
6650;26.272
6651;25.616
6652;25.104
6653;24.732
6654;26.469
6655;29.858
6656;33.070
6657;35.766
6658;37.449
6659;38.495
6660;39.088
6661;39.259
6662;39.002
6663;38.267
6664;36.993
6665;33.846
6666;31.832
6667;30.944
6668;30.138
6669;29.442
6670;28.746
6671;28.101
6672;27.530
6673;26.959
6674;26.188
6675;25.469
6676;24.975
6677;24.700
6678;25.819
6679;28.754
6680;31.592
6681;34.023
6682;35.855
6683;37.039
6684;37.756
6685;38.014
6686;37.822
6687;37.119
6688;35.850
6689;32.551
6690;30.471
6691;29.669
6692;28.874
6693;28.148
6694;27.521
6695;26.880
6696;26.161
6697;25.441
6698;24.722
6699;24.055
6700;23.510
6701;23.074
6702;23.826
6703;26.599
6704;29.748
6705;32.532
6706;34.671
6707;36.113
6708;36.997
6709;37.382
6710;37.292
6711;36.691
6712;35.451
6713;31.718
6714;29.593
6715;28.581
6716;27.838
6717;27.394
6718;26.901
6719;26.189
6720;25.390
6721;24.727
6722;24.202
6723;23.778
6724;23.386
6725;22.852
6726;24.357
6727;28.053
6728;31.063
6729;33.999
6730;36.139
6731;37.298
6732;37.951
6733;38.176
6734;37.961
6735;37.318
6736;36.141
6737;32.713
6738;30.982
6739;30.399
6740;30.093
6741;29.729
6742;29.057
6743;28.239
6744;27.259
6745;26.398
6746;25.910
6747;25.504
6748;24.819
6749;23.986
6750;25.255
6751;29.139
6752;32.441
6753;35.261
6754;36.939
6755;37.954
6756;38.556
6757;38.688
6758;38.309
6759;37.585
6760;36.388
6761;33.331
6762;32.179
6763;31.691
6764;31.085
6765;30.313
6766;29.522
6767;28.705
6768;28.008
6769;27.644
6770;27.399
6771;27.180
6772;27.042
6773;26.997
6774;27.919
6775;30.281
6776;32.695
6777;35.032
6778;37.172
6779;38.519
6780;39.221
6781;39.342
6782;39.020
6783;38.316
6784;37.180
6785;34.426
6786;32.979
6787;32.348
6788;31.765
6789;31.207
6790;30.608
6791;29.956
6792;29.327
6793;28.741
6794;28.128
6795;27.493
6796;26.929
6797;26.425
6798;26.892
6799;29.423
6800;32.409
6801;35.235
6802;37.619
6803;38.912
6804;39.507
6805;39.616
6806;39.298
6807;38.579
6808;37.316
6809;34.201
6810;32.288
6811;31.390
6812;30.531
6813;29.808
6814;29.101
6815;28.389
6816;27.746
6817;27.149
6818;26.601
6819;26.079
6820;25.570
6821;25.150
6822;25.509
6823;27.837
6824;30.852
6825;33.761
6826;36.289
6827;37.821
6828;38.573
6829;38.743
6830;38.437
6831;37.623
6832;36.296
6833;33.556
6834;31.786
6835;30.598
6836;29.510
6837;28.740
6838;28.195
6839;27.748
6840;27.211
6841;26.660
6842;26.115
6843;25.637
6844;25.255
6845;24.944
6846;25.592
6847;28.152
6848;31.016
6849;33.701
6850;36.140
6851;37.595
6852;38.275
6853;38.434
6854;38.174
6855;37.445
6856;36.185
6857;33.030
6858;31.111
6859;30.243
6860;29.513
6861;28.913
6862;28.460
6863;27.947
6864;27.248
6865;26.490
6866;25.798
6867;25.109
6868;24.541
6869;24.158
6870;24.833
6871;27.550
6872;31.171
6873;34.364
6874;36.525
6875;37.690
6876;38.339
6877;38.559
6878;38.339
6879;37.650
6880;36.405
6881;32.979
6882;31.187
6883;30.441
6884;29.775
6885;29.105
6886;28.362
6887;27.595
6888;26.874
6889;26.228
6890;25.590
6891;25.002
6892;24.526
6893;24.156
6894;24.670
6895;27.287
6896;30.954
6897;33.554
6898;35.338
6899;36.636
6900;37.440
6901;37.726
6902;37.508
6903;36.803
6904;35.491
6905;32.034
6906;30.241
6907;29.528
6908;28.891
6909;28.253
6910;27.613
6911;26.931
6912;26.181
6913;25.350
6914;24.561
6915;23.852
6916;23.317
6917;22.934
6918;23.683
6919;26.447
6920;29.799
6921;32.886
6922;34.930
6923;36.221
6924;36.959
6925;37.195
6926;36.925
6927;36.158
6928;34.794
6929;31.629
6930;29.812
6931;28.914
6932;28.060
6933;27.289
6934;26.607
6935;25.943
6936;25.261
6937;24.633
6938;24.068
6939;23.536
6940;23.187
6941;22.889
6942;23.935
6943;26.911
6944;30.012
6945;32.735
6946;34.503
6947;35.579
6948;36.267
6949;36.544
6950;36.380
6951;35.735
6952;34.500
6953;31.033
6954;29.271
6955;28.498
6956;27.712
6957;26.972
6958;26.286
6959;25.620
6960;25.025
6961;24.421
6962;23.880
6963;23.371
6964;22.964
6965;22.639
6966;23.358
6967;26.347
6968;30.012
6969;33.058
6970;34.895
6971;35.850
6972;36.341
6973;36.470
6974;36.170
6975;35.388
6976;34.038
6977;30.635
6978;28.828
6979;28.100
6980;27.450
6981;26.905
6982;26.461
6983;26.054
6984;25.681
6985;25.287
6986;24.886
6987;24.509
6988;24.164
6989;23.772
6990;24.279
6991;26.954
6992;30.231
6993;33.086
6994;35.115
6995;36.263
6996;36.836
6997;37.011
6998;36.760
6999;36.040
7000;34.757
7001;31.771
7002;30.302
7003;29.664
7004;28.927
7005;28.228
7006;27.586
7007;27.040
7008;26.475
7009;25.900
7010;25.352
7011;24.826
7012;24.290
7013;23.810
7014;24.286
7015;26.955
7016;30.218
7017;33.099
7018;35.147
7019;36.407
7020;37.115
7021;37.352
7022;37.117
7023;36.400
7024;35.074
7025;31.704
7026;30.138
7027;29.397
7028;28.641
7029;27.953
7030;27.309
7031;26.700
7032;26.036
7033;25.356
7034;24.718
7035;24.137
7036;23.640
7037;23.165
7038;23.423
7039;25.886
7040;29.122
7041;31.950
7042;34.196
7043;35.553
7044;36.235
7045;36.419
7046;36.110
7047;35.229
7048;33.732
7049;30.977
7050;29.162
7051;28.261
7052;27.492
7053;26.611
7054;25.785
7055;25.099
7056;24.490
7057;23.899
7058;23.342
7059;22.828
7060;22.322
7061;21.803
7062;21.943
7063;24.259
7064;27.153
7065;29.593
7066;31.572
7067;33.078
7068;34.054
7069;34.509
7070;34.452
7071;33.846
7072;32.538
7073;29.911
7074;28.219
7075;27.104
7076;26.085
7077;25.179
7078;24.321
7079;23.504
7080;22.816
7081;22.260
7082;21.747
7083;21.214
7084;20.696
7085;20.291
7086;20.544
7087;23.064
7088;26.139
7089;28.629
7090;30.474
7091;31.836
7092;32.791
7093;33.330
7094;33.381
7095;32.895
7096;31.725
7097;28.492
7098;26.844
7099;25.879
7100;24.899
7101;23.955
7102;23.187
7103;22.451
7104;21.759
7105;21.097
7106;20.556
7107;20.135
7108;19.768
7109;19.373
7110;19.555
7111;21.923
7112;25.189
7113;27.822
7114;29.797
7115;31.332
7116;32.471
7117;33.123
7118;33.225
7119;32.748
7120;31.505
7121;28.193
7122;26.363
7123;25.268
7124;24.293
7125;23.376
7126;22.621
7127;21.952
7128;21.299
7129;20.668
7130;20.107
7131;19.674
7132;19.309
7133;18.933
7134;19.315
7135;21.782
7136;25.083
7137;28.005
7138;30.123
7139;31.766
7140;33.002
7141;33.696
7142;33.834
7143;33.386
7144;32.091
7145;27.956
7146;26.049
7147;24.786
7148;23.723
7149;22.875
7150;22.104
7151;21.501
7152;20.992
7153;20.489
7154;20.024
7155;19.588
7156;19.194
7157;18.863
7158;19.253
7159;21.787
7160;25.159
7161;28.126
7162;30.216
7163;31.760
7164;32.825
7165;33.370
7166;33.377
7167;32.733
7168;31.201
7169;27.455
7170;25.491
7171;24.072
7172;22.832
7173;21.907
7174;21.264
7175;20.775
7176;20.272
7177;19.816
7178;19.385
7179;18.934
7180;18.491
7181;18.191
7182;18.711
7183;21.326
7184;24.744
7185;27.631
7186;29.559
7187;30.978
7188;31.946
7189;32.468
7190;32.480
7191;31.885
7192;30.374
7193;26.683
7194;24.697
7195;23.340
7196;22.313
7197;21.564
7198;21.013
7199;20.437
7200;19.969
7201;19.564
7202;19.178
7203;18.778
7204;18.444
7205;18.182
7206;18.918
7207;21.683
7208;24.638
7209;27.377
7210;29.345
7211;30.697
7212;31.432
7213;31.454
7214;30.981
7215;30.243
7216;28.918
7217;26.180
7218;24.495
7219;23.107
7220;22.194
7221;21.519
7222;20.971
7223;20.467
7224;19.987
7225;19.662
7226;19.391
7227;19.092
7228;18.748
7229;18.408
7230;19.081
7231;21.974
7232;25.137
7233;28.140
7234;30.207
7235;31.616
7236;32.571
7237;32.983
7238;32.696
7239;31.835
7240;30.414
7241;27.728
7242;26.398
7243;25.445
7244;24.233
7245;23.147
7246;22.201
7247;21.377
7248;20.968
7249;20.614
7250;20.245
7251;19.848
7252;19.420
7253;19.061
7254;19.602
7255;22.380
7256;25.781
7257;28.720
7258;30.599
7259;31.881
7260;32.783
7261;33.202
7262;33.089
7263;32.322
7264;30.723
7265;27.221
7266;25.393
7267;24.362
7268;23.531
7269;22.781
7270;22.097
7271;21.506
7272;20.945
7273;20.359
7274;19.757
7275;19.217
7276;18.787
7277;18.410
7278;18.922
7279;21.724
7280;25.095
7281;28.030
7282;30.011
7283;31.279
7284;32.152
7285;32.544
7286;32.402
7287;31.638
7288;30.054
7289;26.233
7290;24.565
7291;23.679
7292;22.924
7293;22.270
7294;21.657
7295;21.147
7296;20.692
7297;20.231
7298;19.793
7299;19.356
7300;18.960
7301;18.677
7302;19.323
7303;22.144
7304;25.370
7305;28.240
7306;30.058
7307;31.576
7308;32.602
7309;33.071
7310;32.969
7311;32.300
7312;30.764
7313;26.963
7314;25.446
7315;24.465
7316;23.516
7317;22.678
7318;21.979
7319;21.422
7320;20.971
7321;20.588
7322;20.250
7323;19.905
7324;19.567
7325;19.264
7326;19.932
7327;22.877
7328;25.922
7329;28.766
7330;30.925
7331;32.146
7332;32.896
7333;33.199
7334;32.991
7335;32.239
7336;30.669
7337;26.952
7338;25.430
7339;24.548
7340;23.772
7341;23.093
7342;22.490
7343;21.965
7344;21.516
7345;21.072
7346;20.604
7347;20.148
7348;19.816
7349;19.582
7350;20.096
7351;22.669
7352;25.559
7353;28.412
7354;30.645
7355;31.983
7356;32.814
7357;33.189
7358;33.033
7359;32.347
7360;30.800
7361;26.930
7362;25.467
7363;24.597
7364;23.788
7365;23.091
7366;22.505
7367;22.064
7368;21.738
7369;21.369
7370;20.942
7371;20.487
7372;20.081
7373;19.738
7374;20.207
7375;22.729
7376;25.581
7377;28.384
7378;30.522
7379;31.883
7380;32.794
7381;33.255
7382;33.166
7383;32.523
7384;30.991
7385;27.313
7386;25.859
7387;24.903
7388;23.997
7389;23.558
7390;23.236
7391;22.802
7392;22.307
7393;21.806
7394;21.276
7395;20.663
7396;20.107
7397;19.627
7398;20.241
7399;23.475
7400;26.496
7401;29.431
7402;31.327
7403;32.540
7404;33.308
7405;33.632
7406;33.437
7407;32.647
7408;31.033
7409;27.169
7410;25.504
7411;24.448
7412;23.492
7413;22.664
7414;21.955
7415;21.380
7416;20.933
7417;20.582
7418;20.264
7419;19.918
7420;19.555
7421;19.194
7422;19.900
7423;23.311
7424;26.334
7425;29.395
7426;31.459
7427;32.718
7428;33.456
7429;33.724
7430;33.504
7431;32.759
7432;31.087
7433;26.720
7434;25.090
7435;24.067
7436;23.236
7437;22.462
7438;21.771
7439;21.233
7440;20.836
7441;20.500
7442;20.151
7443;19.725
7444;19.263
7445;18.805
7446;19.389
7447;22.969
7448;25.731
7449;28.581
7450;31.154
7451;32.519
7452;33.271
7453;33.545
7454;33.313
7455;32.499
7456;30.854
7457;27.578
7458;26.538
7459;25.753
7460;25.035
7461;24.420
7462;23.877
7463;22.957
7464;21.813
7465;21.227
7466;20.770
7467;20.358
7468;19.956
7469;19.560
7470;20.188
7471;23.968
7472;26.973
7473;30.080
7474;32.281
7475;33.429
7476;34.103
7477;34.328
7478;34.087
7479;33.318
7480;31.560
7481;27.202
7482;25.640
7483;24.669
7484;23.834
7485;23.097
7486;22.407
7487;21.780
7488;21.193
7489;20.703
7490;20.262
7491;19.886
7492;19.624
7493;19.434
7494;20.207
7495;24.012
7496;26.764
7497;29.423
7498;31.817
7499;33.112
7500;33.762
7501;33.949
7502;33.654
7503;32.835
7504;31.027
7505;26.932
7506;25.497
7507;24.681
7508;23.960
7509;23.277
7510;22.593
7511;21.896
7512;21.311
7513;20.769
7514;20.295
7515;19.869
7516;19.447
7517;19.059
7518;19.594
7519;23.060
7520;25.889
7521;28.541
7522;31.047
7523;32.510
7524;33.169
7525;33.361
7526;33.078
7527;32.271
7528;30.414
7529;26.430
7530;24.698
7531;23.600
7532;22.710
7533;21.945
7534;21.216
7535;20.599
7536;20.075
7537;19.616
7538;19.212
7539;18.864
7540;18.564
7541;18.316
7542;18.971
7543;22.359
7544;25.211
7545;27.932
7546;30.187
7547;31.411
7548;32.065
7549;32.244
7550;31.969
7551;31.157
7552;29.491
7553;25.503
7554;24.048
7555;23.166
7556;22.371
7557;21.610
7558;20.864
7559;20.200
7560;19.636
7561;19.095
7562;18.596
7563;18.145
7564;17.986
7565;17.994
7566;18.608
7567;21.568
7568;24.460
7569;27.893
7570;30.182
7571;31.475
7572;32.289
7573;32.652
7574;32.513
7575;31.835
7576;29.915
7577;26.344
7578;25.233
7579;24.738
7580;24.423
7581;24.337
7582;23.958
7583;23.156
7584;22.354
7585;21.726
7586;21.441
7587;21.220
7588;20.897
7589;20.581
7590;20.454
7591;22.548
7592;24.926
7593;28.140
7594;31.315
7595;33.024
7596;33.922
7597;34.268
7598;34.091
7599;33.370
7600;31.331
7601;27.236
7602;25.789
7603;24.841
7604;24.094
7605;23.475
7606;22.878
7607;22.203
7608;21.280
7609;20.816
7610;20.705
7611;19.706
7612;18.966
7613;18.542
7614;18.447
7615;20.088
7616;22.646
7617;24.993
7618;26.939
7619;28.457
7620;28.702
7621;28.502
7622;28.176
7623;27.614
7624;26.395
7625;24.333
7626;23.446
7627;22.933
7628;22.585
7629;22.341
7630;22.133
7631;21.904
7632;21.658
7633;21.361
7634;21.046
7635;20.646
7636;20.171
7637;19.873
7638;19.710
7639;20.460
7640;22.794
7641;25.481
7642;27.016
7643;27.917
7644;28.608
7645;28.995
7646;29.192
7647;28.708
7648;27.464
7649;24.539
7650;23.230
7651;22.534
7652;21.901
7653;21.364
7654;20.970
7655;20.653
7656;20.331
7657;19.984
7658;19.664
7659;19.418
7660;19.202
7661;18.961
7662;19.221
7663;21.601
7664;24.590
7665;27.331
7666;29.520
7667;31.004
7668;31.958
7669;32.381
7670;32.241
7671;31.484
7672;29.667
7673;25.793
7674;24.372
7675;23.371
7676;22.526
7677;21.888
7678;21.450
7679;21.185
7680;20.904
7681;20.504
7682;20.015
7683;19.526
7684;19.033
7685;18.613
7686;18.886
7687;21.594
7688;24.709
7689;27.748
7690;30.187
7691;31.670
7692;32.624
7693;33.095
7694;33.042
7695;32.399
7696;30.489
7697;26.338
7698;24.856
7699;23.876
7700;23.026
7701;22.127
7702;21.392
7703;20.879
7704;20.496
7705;20.178
7706;19.859
7707;19.494
7708;19.082
7709;18.676
7710;18.977
7711;21.954
7712;24.793
7713;28.096
7714;30.619
7715;32.065
7716;32.943
7717;33.317
7718;33.160
7719;32.443
7720;30.456
7721;26.229
7722;24.854
7723;23.922
7724;23.078
7725;22.321
7726;21.635
7727;21.054
7728;20.602
7729;20.249
7730;19.880
7731;19.445
7732;19.036
7733;18.606
7734;18.861
7735;21.612
7736;24.463
7737;27.251
7738;29.743
7739;31.261
7740;32.156
7741;32.557
7742;32.432
7743;31.733
7744;29.663
7745;25.300
7746;23.896
7747;22.976
7748;22.174
7749;21.530
7750;21.189
7751;20.923
7752;20.615
7753;20.216
7754;19.766
7755;19.352
7756;18.952
7757;18.570
7758;18.940
7759;22.369
7760;25.245
7761;27.909
7762;30.119
7763;31.530
7764;32.420
7765;32.823
7766;32.668
7767;31.907
7768;29.941
7769;25.834
7770;24.545
7771;23.780
7772;23.138
7773;22.500
7774;21.935
7775;21.439
7776;20.887
7777;20.210
7778;19.685
7779;19.253
7780;18.948
7781;18.579
7782;18.693
7783;21.343
7784;24.241
7785;27.069
7786;29.394
7787;30.868
7788;31.782
7789;32.232
7790;32.175
7791;31.495
7792;29.501
7793;25.114
7794;23.621
7795;22.613
7796;21.798
7797;21.182
7798;20.717
7799;20.248
7800;19.784
7801;19.366
7802;19.020
7803;18.695
7804;18.345
7805;17.995
7806;18.347
7807;21.752
7808;24.858
7809;27.704
7810;30.083
7811;31.565
7812;32.473
7813;32.863
7814;32.706
7815;31.878
7816;29.631
7817;25.269
7818;23.728
7819;22.600
7820;21.770
7821;21.233
7822;20.843
7823;20.447
7824;20.041
7825;19.628
7826;19.209
7827;18.771
7828;18.320
7829;17.874
7830;18.117
7831;21.361
7832;24.351
7833;27.467
7834;29.913
7835;31.261
7836;32.094
7837;32.495
7838;32.399
7839;31.692
7840;29.481
7841;25.147
7842;23.800
7843;22.844
7844;22.021
7845;21.240
7846;20.584
7847;20.057
7848;19.584
7849;19.072
7850;18.515
7851;17.970
7852;17.488
7853;17.064
7854;17.455
7855;21.307
7856;24.508
7857;27.592
7858;30.004
7859;31.478
7860;32.406
7861;32.825
7862;32.693
7863;31.987
7864;29.609
7865;25.305
7866;23.910
7867;23.085
7868;22.739
7869;22.537
7870;22.028
7871;21.145
7872;20.242
7873;19.628
7874;19.218
7875;18.900
7876;18.607
7877;18.283
7878;18.478
7879;21.972
7880;25.097
7881;28.556
7882;30.701
7883;32.031
7884;32.856
7885;33.201
7886;33.042
7887;32.347
7888;30.251
7889;26.569
7890;25.440
7891;24.917
7892;24.929
7893;24.833
7894;23.984
7895;22.635
7896;21.413
7897;20.783
7898;20.609
7899;20.467
7900;19.995
7901;19.268
7902;18.882
7903;21.708
7904;24.794
7905;28.280
7906;30.558
7907;31.772
7908;32.482
7909;32.758
7910;32.557
7911;31.882
7912;29.955
7913;26.366
7914;24.965
7915;24.145
7916;23.860
7917;23.608
7918;22.694
7919;21.261
7920;20.017
7921;19.289
7922;18.825
7923;18.486
7924;18.213
7925;17.922
7926;18.114
7927;20.516
7928;23.335
7929;25.897
7930;28.049
7931;29.661
7932;30.657
7933;31.066
7934;30.922
7935;30.161
7936;28.030
7937;23.890
7938;22.582
7939;21.601
7940;20.780
7941;20.166
7942;19.752
7943;19.465
7944;19.132
7945;18.748
7946;18.353
7947;17.932
7948;17.479
7949;16.970
7950;16.793
7951;18.670
7952;21.503
7953;24.105
7954;26.461
7955;28.201
7956;29.277
7957;29.734
7958;29.609
7959;28.835
7960;26.786
7961;22.652
7962;21.244
7963;20.223
7964;19.491
7965;19.066
7966;18.806
7967;18.526
7968;18.170
7969;17.800
7970;17.359
7971;16.889
7972;16.385
7973;15.854
7974;15.720
7975;17.902
7976;20.972
7977;23.810
7978;26.096
7979;27.743
7980;28.769
7981;29.264
7982;29.201
7983;28.454
7984;26.315
7985;22.208
7986;20.770
7987;19.720
7988;18.949
7989;18.445
7990;18.031
7991;17.617
7992;17.178
7993;16.695
7994;16.220
7995;15.799
7996;15.420
7997;15.053
7998;15.210
7999;18.169
8000;21.398
8001;24.169
8002;26.177
8003;27.635
8004;28.677
8005;29.212
8006;29.148
8007;28.269
8008;26.042
8009;22.015
8010;20.371
8011;19.124
8012;18.247
8013;17.622
8014;17.078
8015;16.530
8016;16.005
8017;15.585
8018;15.232
8019;14.877
8020;14.473
8021;14.023
8022;13.955
8023;16.171
8024;19.355
8025;22.104
8026;24.153
8027;25.684
8028;26.713
8029;27.229
8030;27.069
8031;26.241
8032;24.426
8033;21.218
8034;19.621
8035;18.443
8036;17.521
8037;16.762
8038;16.228
8039;15.807
8040;15.509
8041;15.240
8042;14.799
8043;14.288
8044;13.896
8045;13.600
8046;13.591
8047;15.394
8048;18.430
8049;21.245
8050;23.244
8051;24.800
8052;25.937
8053;26.557
8054;26.569
8055;25.853
8056;24.010
8057;20.401
8058;19.128
8059;17.979
8060;17.037
8061;16.311
8062;15.853
8063;15.587
8064;15.430
8065;15.232
8066;14.811
8067;14.151
8068;13.537
8069;13.082
8070;13.241
8071;15.906
8072;19.110
8073;22.148
8074;24.321
8075;25.804
8076;26.814
8077;27.354
8078;27.242
8079;26.439
8080;24.387
8081;20.222
8082;18.952
8083;18.061
8084;17.286
8085;16.678
8086;16.292
8087;16.027
8088;15.789
8089;15.488
8090;15.145
8091;14.850
8092;14.505
8093;13.974
8094;13.817
8095;16.610
8096;19.662
8097;22.671
8098;24.771
