;1;2;3;4;5;6;7;8;9;10
955;13236.92242;13898.76854;14593.70697;15323.39232;16089.56193;16894.04003;17738.74203;18625.67913;19556.96309;20534.81124
956;16806.78932;17647.12879;18529.48523;19455.95949;20428.75746;21450.19534;22522.7051;23648.84036;24831.28238;26072.8465
957;19562.75753;20540.89541;21567.94018;22646.33719;23778.65404;24967.58675;26215.96608;27526.76439;28903.10261;30348.25774
958;16928.88465;17775.32888;18664.09532;19597.30009;20577.16509;21606.02335;22686.32451;23820.64074;25011.67278;26262.25642
959;9882.078006;10376.18191;10894.991;11439.74055;12011.72758;12612.31396;13242.92966;13905.07614;14600.32995;15330.34644
960;3756.279471;3944.093444;4141.298117;4348.363022;4565.781174;4794.070232;5033.773744;5285.462431;5549.735553;5827.22233
961;3795.664322;3985.447538;4184.719914;4393.95591;4613.653706;4844.336391;5086.553211;5340.880871;5607.924915;5888.32116
962;4523.452951;4749.625599;4987.106878;5236.462222;5498.285334;5773.1996;6061.85958;6364.952559;6683.200187;7017.360197
963;4919.738677;5165.725611;5424.011891;5695.212486;5979.97311;6278.971766;6592.920354;6922.566372;7268.69469;7632.129425
964;4917.276818;5163.140659;5421.297691;5692.362576;5976.980705;6275.82974;6589.621227;6919.102288;7265.057403;7628.310273
965;5186.44688;5445.769224;5718.057685;6003.960569;6304.158598;6619.366527;6950.334854;7297.851596;7662.744176;8045.881385
966;6431.976416;6753.575237;7091.253999;7445.816699;7818.107534;8209.01291;8619.463556;9050.436734;9502.95857;9978.106499
967;9236.005625;9697.805907;10182.6962;10691.83101;11226.42256;11787.74369;12377.13088;12995.98742;13645.78679;14328.07613
968;9362.393434;9830.513105;10322.03876;10838.1407;11380.04773;11949.05012;12546.50263;13173.82776;13832.51915;14524.1451
969;8457.447949;8880.320347;9324.336364;9790.553182;10280.08084;10794.08488;11333.78913;11900.47858;12495.50251;13120.27764
970;8163.471644;8571.645226;9000.227488;9450.238862;9922.750805;10418.88835;10939.83276;11486.8244;12061.16562;12664.2239
971;9248.265266;9710.678529;10196.21246;10706.02308;11241.32423;11803.39044;12393.55997;13013.23796;13663.89986;14347.09486
972;9625.657784;10106.94067;10612.28771;11142.90209;11700.0472;12285.04956;12899.30203;13544.26714;14221.48049;14932.55452
973;11976.22717;12575.03853;13203.79046;13863.97998;14557.17898;15285.03793;16049.28983;16851.75432;17694.34203;18579.05913
974;17751.73834;18639.32526;19571.29152;20549.8561;21577.3489;22656.21635;23789.02716;24978.47852;26227.40245;27538.77257
975;12946.76093;13594.09897;14273.80392;14987.49412;15736.86883;16523.71227;17349.89788;18217.39277;19128.26241;20084.67553
976;11600.4621;12180.4852;12789.50946;13428.98494;14100.43418;14805.45589;15545.72869;16323.01512;17139.16588;17996.12417
977;9439.180975;9911.140023;10406.69702;10927.03188;11473.38347;12047.05264;12649.40528;13281.87554;13945.96932;14643.26778
978;10352.55425;10870.18196;11413.69106;11984.37562;12583.5944;13212.77412;13873.41282;14567.08346;15295.43764;16060.20952
979;13440.91673;14112.96257;14818.6107;15559.54123;16337.51829;17154.39421;18012.11392;18912.71961;19858.35559;20851.27337
980;18064.74635;18967.98367;19916.38285;20912.20199;21957.81209;23055.7027;24208.48783;25418.91222;26689.85784;28024.35073
981;20842.55482;21884.68256;22978.91669;24127.86253;25334.25565;26600.96844;27931.01686;29327.5677;30793.94609;32333.64339
982;16438.00401;17259.90421;18122.89942;19029.04439;19980.49661;20979.52144;22028.49751;23129.92239;24286.41851;25500.73943
983;9070.873705;9524.41739;10000.63826;10500.67017;11025.70368;11576.98887;12155.83831;12763.63022;13401.81174;14071.90232
984;3988.440195;4187.862205;4397.255315;4617.118081;4847.973985;5090.372684;5344.891318;5612.135884;5892.742678;6187.379812
985;3919.569521;4115.547997;4321.325397;4537.391667;4764.26125;5002.474313;5252.598028;5515.22793;5790.989326;6080.538793
986;4229.615825;4441.096617;4663.151447;4896.30902;5141.124471;5398.180694;5668.089729;5951.494216;6249.068926;6561.522373
987;4317.99133;4533.890896;4760.585441;4998.614713;5248.545449;5510.972721;5786.521357;6075.847425;6379.639796;6698.621786
988;4448.164266;4670.572479;4904.101103;5149.306158;5406.771466;5677.110039;5960.965541;6259.013818;6571.964509;6900.562735
989;4593.594704;4823.274439;5064.438161;5317.660069;5583.543072;5862.720226;6155.856237;6463.649049;6786.831502;7126.173077
990;6007.92375;6308.319938;6623.735935;6954.922731;7302.668868;7667.802311;8051.192427;8453.752048;8876.439651;9320.261633
991;8835.276655;9277.040488;9740.892513;10227.93714;10739.334;11276.30069;11840.11573;12432.12152;13053.72759;13706.41397
992;8858.231183;9301.142742;9766.199879;10254.50987;10767.23537;11305.59714;11870.87699;12464.42084;13087.64188;13742.02398
993;8305.369545;8720.638022;9156.669923;9614.50342;10095.22859;10599.99002;11129.98952;11686.489;12270.81345;12884.35412
994;7834.208898;8225.919343;8637.21531;9069.076076;9522.52988;9998.656374;10498.58919;11023.51865;11574.69458;12153.42931
995;8922.8775;9369.021375;9837.472444;10329.34607;10845.81337;11388.10404;11957.50924;12555.3847;13183.15394;13842.31163
996;9548.164222;10025.57243;10526.85106;11053.19361;11605.85329;12186.14595;12795.45325;13435.22591;14106.98721;14812.33657
997;9972.882724;10471.52686;10995.1032;11544.85836;12122.10128;12728.20635;13364.61666;14032.8475;14734.48987;15471.21436
998;12224.68755;12835.92193;13477.71802;14151.60392;14859.18412;15602.14332;16382.25049;17201.36302;18061.43117;18964.50272
999;12540.70791;13167.74331;13826.13047;14517.437;15243.30885;16005.47429;16805.748;17646.0354;18528.33718;19454.75403
1000;12710.9452;13346.49246;14013.81708;14714.50793;15450.23333;16222.745;17033.88225;17885.57636;18779.85518;19718.84793
1001;9852.387002;10345.00635;10862.25667;11405.3695;11975.63798;12574.41988;13203.14087;13863.29792;14556.46281;15284.28595
1002;11156.79313;11714.63279;12300.36443;12915.38265;13561.15178;14239.20937;14951.16984;15698.72833;16483.66475;17307.84799
1003;14259.13934;14972.09631;15720.70112;16506.73618;17332.07299;18198.67664;19108.61047;20064.04099;21067.24304;22120.60519
1004;17886.31789;18780.63378;19719.66547;20705.64874;21740.93118;22827.97774;23969.37663;25167.84546;26426.23773;27747.54962
1005;19153.01817;20110.66908;21116.20253;22172.01266;23280.61329;24444.64395;25666.87615;26950.21996;28297.73096;29712.61751
1006;17010.99476;17861.5445;18754.62172;19692.35281;20676.97045;21710.81897;22796.35992;23936.17792;25132.98681;26389.63616
1007;9836.882629;10328.72676;10845.1631;11387.42125;11956.79232;12554.63193;13182.36353;13841.48171;14533.55579;15260.23358
1008;3760.027055;3948.028408;4145.429829;4352.70132;4570.336386;4798.853205;5038.795865;5290.735659;5555.272442;5833.036064
1009;4166.835067;4375.17682;4593.935661;4823.632444;5064.814066;5318.05477;5583.957508;5863.155384;6156.313153;6464.128811
1010;4190.739502;4400.276477;4620.290301;4851.304816;5093.870057;5348.56356;5615.991738;5896.791325;6191.630891;6501.212435
1011;4115.323197;4321.089356;4537.143824;4764.001015;5002.201066;5252.311119;5514.926675;5790.673009;6080.20666;6384.216993
1012;4982.051379;5231.153948;5492.711645;5767.347228;6055.714589;6358.500318;6676.425334;7010.246601;7360.758931;7728.796878
1013;5825.204386;6116.464605;6422.287835;6743.402227;7080.572339;7434.600956;7806.331003;8196.647553;8606.479931;9036.803928
1014;6584.475111;6913.698866;7259.383809;7622.353;8003.47065;8403.644182;8823.826391;9265.017711;9728.268597;10214.68203
1015;9750.429499;10237.95097;10749.84852;11287.34095;11851.708;12444.2934;13066.50807;13719.83347;14405.82514;15126.1164
1016;11572.76521;12151.40347;12758.97365;13396.92233;14066.76845;14770.10687;15508.61221;16284.04282;17098.24496;17953.15721
1017;11522.34217;12098.45928;12703.38224;13338.55135;14005.47892;14705.75287;15441.04051;16213.09254;17023.74716;17874.93452
1018;8489.521913;8913.998009;9359.69791;9827.682805;10319.06695;10835.02029;11376.77131;11945.60987;12542.89037;13170.03488
1019;9274.385033;9738.104284;10225.0095;10736.25997;11273.07297;11836.72662;12428.56295;13049.9911;13702.49065;14387.61519
1020;9522.611316;9998.741882;10498.67898;11023.61292;11574.79357;12153.53325;12761.20991;13399.27041;14069.23393;14772.69562
1021;10289.57483;10804.05357;11344.25625;11911.46906;12507.04251;13132.39464;13789.01437;14478.46509;15202.38834;15962.50776
1022;15684.69835;16468.93327;17292.37993;18156.99893;19064.84887;20018.09132;21018.99588;22069.94568;23173.44296;24332.11511
1023;12527.54732;13153.92469;13811.62092;14502.20197;15227.31207;15988.67767;16788.11155;17627.51713;18508.89299;19434.33764
1024;11393.63959;11963.32157;12561.48765;13189.56203;13849.04013;14541.49214;15268.56675;16031.99508;16833.59484;17675.27458
1025;8158.79252;8566.732146;8995.068753;9444.822191;9917.0633;10412.91647;10933.56229;11480.2404;12054.25242;12656.96504
1026;10278.3347;10792.25143;11331.86401;11898.45721;12493.38007;13118.04907;13773.95152;14462.6491;15185.78156;15945.07063
1027;14337.563;15054.44115;15807.16321;16597.52137;17427.39744;18298.76731;19213.70568;20174.39096;21183.11051;22242.26603
1028;18392.25556;19311.86834;20277.46175;21291.33484;22355.90158;23473.69666;24647.3815;25879.75057;27173.7381;28532.42501
1029;19549.52821;20527.00462;21553.35486;22631.0226;23762.57373;24950.70242;26198.23754;27508.14941;28883.55688;30327.73473
1030;16225.55213;17036.82974;17888.67122;18783.10479;19722.26002;20708.37303;21743.79168;22830.98126;23972.53032;25171.15684
1031;9743.376838;10230.54568;10742.07296;11279.17661;11843.13544;12435.29221;13057.05683;13709.90967;14395.40515;15115.17541
1032;3665.724087;3849.010291;4041.460805;4243.533846;4455.710538;4678.496065;4912.420868;5158.041911;5415.944007;5686.741207
1033;3666.371069;3849.689622;4042.174103;4244.282809;4456.496949;4679.321796;4913.287886;5158.952281;5416.899895;5687.744889
1034;4135.091198;4341.845758;4558.938046;4786.884948;5026.229195;5277.540655;5541.417688;5818.488572;6109.413001;6414.883651
1035;4061.553265;4264.630928;4477.862475;4701.755599;4936.843379;5183.685547;5442.869825;5715.013316;6000.763982;6300.802181
1036;3950.735699;4148.272484;4355.686109;4573.470414;4802.143935;5042.251131;5294.363688;5559.081872;5837.035966;6128.887764
1037;4370.257047;4588.769899;4818.208394;5059.118814;5312.074754;5577.678492;5856.562417;6149.390537;6456.860064;6779.703068
1038;4095.923612;4300.719793;4515.755782;4741.543571;4978.62075;5227.551788;5488.929377;5763.375846;6051.544638;6354.12187
1039;6160.344623;6468.361854;6791.779946;7131.368944;7487.937391;7862.33426;8255.450973;8668.223522;9101.634698;9556.716433
1040;6886.08991;7230.394405;7591.914125;7971.509832;8370.085323;8788.589589;9228.019069;9689.420022;10173.89102;10682.58557
1041;7058.31325;7411.228912;7781.790358;8170.879876;8579.42387;9008.395063;9458.814816;9931.755557;10428.34334;10949.7605
1042;7655.300683;8038.065717;8439.969003;8861.967453;9305.065825;9770.319117;10258.83507;10771.77683;11310.36567;11875.88395
1043;8224.565361;8635.793629;9067.583311;9520.962476;9997.0106;10496.86113;11021.70419;11572.7894;12151.42887;12759.00031
1044;8651.576883;9084.155727;9538.363513;10015.28169;10516.04577;11041.84806;11593.94047;12173.63749;12782.31936;13421.43533
1045;9047.994477;9500.394201;9975.413911;10474.18461;10997.89384;11547.78853;12125.17796;12731.43685;13368.0087;14036.40913
1046;7551.303963;7928.869161;8325.312619;8741.57825;9178.657163;9637.590021;10119.46952;10625.443;11156.71515;11714.55091
1047;6978.153863;7327.061556;7693.414634;8078.085365;8481.989634;8906.089115;9351.393571;9818.96325;10309.91141;10825.40698
1048;6953.084876;7300.73912;7665.776076;8049.064879;8451.518123;8874.09403;9317.798731;9783.688668;10272.8731;10786.51676
1049;8139.355566;8546.323344;8973.639512;9422.321487;9893.437561;10388.10944;10907.51491;11452.89066;12025.53519;12626.81195
1050;10977.47226;11526.34587;12102.66317;12707.79632;13343.18614;14010.34545;14710.86272;15446.40585;16218.72615;17029.66245
1051;14044.51406;14746.73976;15484.07675;16258.28059;17071.19462;17924.75435;18820.99207;19762.04167;20750.14375;21787.65094
1052;17752.89652;18640.54135;19572.56841;20551.19684;21578.75668;22657.69451;23790.57924;24980.1082;26229.11361;27540.56929
1053;19511.89285;20487.48749;21511.86187;22587.45496;23716.82771;24902.66909;26147.80255;27455.19267;28827.95231;30269.34992
1054;17004.81924;17855.0602;18747.81321;19685.20387;20669.46406;21702.93726;22788.08413;23927.48833;25123.86275;26380.05589
1055;9162.268303;9620.381718;10101.4008;10606.47084;11136.79439;11693.63411;12278.31581;12892.2316;13536.84318;14213.68534
1056;4040.991704;4243.04129;4455.193354;4677.953022;4911.850673;5157.443206;5415.315367;5686.081135;5970.385192;6268.904451
1057;3952.358006;4149.975907;4357.474702;4575.348437;4804.115859;5044.321652;5296.537734;5561.364621;5839.432852;6131.404495
1058;3986.986166;4186.335474;4395.652248;4615.43486;4846.206603;5088.516933;5342.94278;5610.089919;5890.594415;6185.124136
1059;4558.180457;4786.08948;5025.393954;5276.663651;5540.496834;5817.521676;6108.397759;6413.817647;6734.50853;7071.233956
1060;4559.236524;4787.19835;5026.558267;5277.886181;5541.78049;5818.869514;6109.81299;6415.30364;6736.068821;7072.872263
1061;4909.391761;5154.861349;5412.604417;5683.234637;5967.396369;6265.766188;6579.054497;6908.007222;7253.407583;7616.077962
1062;5157.556822;5415.434664;5686.206397;5970.516717;6269.042552;6582.49468;6911.619414;7257.200385;7620.060404;8001.063424
1063;6953.762338;7301.450455;7666.522977;8049.849126;8452.341582;8874.958662;9318.706595;9784.641924;10273.87402;10787.56772
1064;7281.263172;7645.326331;8027.592647;8428.972279;8850.420893;9292.941938;9757.589035;10245.46849;10757.74191;11295.62901
1065;7455.91993;7828.715926;8220.151722;8631.159308;9062.717274;9515.853138;9991.645794;10491.22808;11015.78949;11566.57896
1066;7720.52002;8106.546021;8511.873322;8937.466988;9384.340337;9853.557354;10346.23522;10863.54698;11406.72433;11977.06055
1067;12596.79603;13226.63583;13887.96762;14582.366;15311.4843;16077.05851;16880.91144;17724.95701;18611.20486;19541.76511
1068;10255.90694;10768.70229;11307.1374;11872.49427;12466.11898;13089.42493;13743.89618;14431.09099;15152.64554;15910.27781
1069;9333.735348;9800.422115;10290.44322;10804.96538;11345.21365;11912.47433;12508.09805;13133.50295;13790.1781;14479.68701
1070;8968.276363;9416.690181;9887.52469;10381.90092;10900.99597;11446.04577;12018.34806;12619.26546;13250.22873;13912.74017
1071;7727.577991;8113.956891;8519.654735;8945.637472;9392.919346;9862.565313;10355.69358;10873.47826;11417.15217;11988.00978
1072;7932.374516;8328.993242;8745.442904;9182.715049;9641.850802;10123.94334;10630.14051;11161.64753;11719.72991;12305.71641
1073;8485.840356;8910.132373;9355.638992;9823.420942;10314.59199;10830.32159;11371.83767;11940.42955;12537.45103;13164.32358
1074;10703.39073;11238.56026;11800.48827;12390.51269;13010.03832;13660.54024;14343.56725;15060.74561;15813.78289;16604.47204
1075;13830.24356;14521.75574;15247.84352;16010.2357;16810.74749;17651.28486;18533.8491;19460.54156;20433.56864;21455.24707
1076;17847.38348;18739.75266;19676.74029;20660.57731;21693.60617;22778.28648;23917.2008;25113.06084;26368.71389;27687.14958
1077;20097.01114;21101.8617;22156.95479;23264.80253;24428.04265;25649.44478;26931.91702;28278.51287;29692.43852;31177.06044
1078;17469.47342;18342.94709;19260.09445;20223.09917;21234.25413;22295.96683;23410.76517;24581.30343;25810.3686;27100.88703
1079;10519.92681;11045.92315;11598.21931;12178.13027;12787.03679;13426.38863;14097.70806;14802.59346;15542.72313;16319.85929
1080;3577.538116;3756.415021;3944.235772;4141.447561;4348.519939;4565.945936;4794.243233;5033.955394;5285.653164;5549.935822
1081;3294.026411;3458.727732;3631.664118;3813.247324;4003.909691;4204.105175;4414.310434;4635.025956;4866.777253;5110.116116
1082;3686.22303;3870.534181;4064.06089;4267.263935;4480.627131;4704.658488;4939.891412;5186.885983;5446.230282;5718.541796
1083;3842.609114;4034.73957;4236.476548;4448.300376;4670.715394;4904.251164;5149.463722;5406.936908;5677.283754;5961.147942
1084;4467.991195;4691.390754;4925.960292;5172.258307;5430.871222;5702.414783;5987.535522;6286.912298;6601.257913;6931.320809
1085;4501.188359;4726.247777;4962.560166;5210.688174;5471.222583;5744.783712;6032.022898;6333.624043;6650.305245;6982.820507
1086;6872.191141;7215.800698;7576.590733;7955.420269;8353.191283;8770.850847;9209.393389;9669.863059;10153.35621;10661.02402
1087;8515.229954;8940.991452;9388.041024;9857.443076;10350.31523;10867.83099;11411.22254;11981.78367;12580.87285;13209.91649
1088;8939.944636;9386.941868;9856.288961;10349.10341;10866.55858;11409.88651;11980.38083;12579.39988;13208.36987;13868.78836
1089;7892.360018;8286.978019;8701.326919;9136.393265;9593.212929;10072.87358;10576.51725;11105.34312;11660.61027;12243.64079
1090;11439.66036;12011.64338;12612.22555;13242.83682;13904.97867;14600.2276;15330.23898;16096.75093;16901.58847;17746.6679
1091;9108.304346;9563.719563;10041.90554;10544.00082;11071.20086;11624.7609;12205.99895;12816.2989;13457.11384;14129.96953
1092;11559.33022;12137.29673;12744.16157;13381.36965;14050.43813;14752.96003;15490.60804;16265.13844;17078.39536;17932.31513
1093;9497.844755;9972.736993;10471.37384;10994.94253;11544.68966;12121.92414;12728.02035;13364.42137;14032.64244;14734.27456
1094;10902.32206;11447.43817;12019.81007;12620.80058;13251.84061;13914.43264;14610.15427;15340.66198;16107.69508;16913.07983
1095;12141.19121;12748.25077;13385.66331;14054.94647;14757.69379;15495.57848;16270.35741;17083.87528;17938.06904;18834.97249
1096;11620.62775;12201.65914;12811.74209;13452.3292;14124.94566;14831.19294;15572.75259;16351.39022;17168.95973;18027.40771
1097;9395.614272;9865.394985;10358.66473;10876.59797;11420.42787;11991.44926;12591.02173;13220.57281;13881.60145;14575.68153
1098;11004.33113;11554.54769;12132.27507;12738.88882;13375.83327;14044.62493;14746.85618;15484.19898;16258.40893;17071.32938
1099;14836.23056;15578.04209;16356.94419;17174.7914;18033.53097;18935.20752;19881.9679;20876.06629;21919.86961;23015.86309
1100;16757.07951;17594.93349;18474.68016;19398.41417;20368.33488;21386.75163;22456.08921;23578.89367;24757.83835;25995.73027
1101;19169.77654;20128.26536;21134.67863;22191.41256;23300.98319;24466.03235;25689.33397;26973.80067;28322.4907;29738.61523
1102;15870.49144;16664.01602;17497.21682;18372.07766;19290.68154;20255.21562;21267.9764;22331.37522;23447.94398;24620.34118
1103;8754.565015;9192.293266;9651.907929;10134.50333;10641.22849;11173.28992;11731.95441;12318.55213;12934.47974;13581.20373
1104;4042.251943;4244.36454;4456.582767;4679.411905;4913.3825;5159.051625;5417.004207;5687.854417;5972.247138;6270.859495
1105;4018.364251;4219.282464;4430.246587;4651.758916;4884.346862;5128.564205;5384.992415;5654.242036;5936.954138;6233.801845
1106;4175.10614;4383.861447;4603.054519;4833.207245;5074.867608;5328.610988;5595.041537;5874.793614;6168.533295;6476.95996
1107;4391.8947;4611.489435;4842.063907;5084.167102;5338.375458;5605.29423;5885.558942;6179.836889;6488.828734;6813.27017
1108;4560.865921;4788.909217;5028.354678;5279.772412;5543.761032;5820.949084;6111.996538;6417.596365;6738.476183;7075.399992
1109;4521.928893;4748.025337;4985.426604;5234.697935;5496.432831;5771.254473;6059.817197;6362.808056;6680.948459;7014.995882
1110;5646.219374;5928.530343;6224.95686;6536.204703;6863.014938;7206.165685;7566.473969;7944.797668;8342.037551;8759.139429
1111;8665.826476;9099.117799;9554.073689;10031.77737;10533.36624;11060.03455;11613.03628;12193.6881;12803.3725;13443.54113
1112;8528.566579;8954.994908;9402.744653;9872.881886;10366.52598;10884.85228;11429.09489;12000.54964;12600.57712;13230.60598
1113;9307.943139;9773.340296;10262.00731;10775.10768;11313.86306;11879.55621;12473.53402;13097.21072;13752.07126;14439.67482
1114;7775.878642;8164.672574;8572.906203;9001.551513;9451.629088;9924.210543;10420.42107;10941.44212;11488.51423;12062.93994
1115;8607.355347;9037.723114;9489.60927;9964.089733;10462.29422;10985.40893;11534.67938;12111.41335;12716.98401;13352.83321
1116;9239.265033;9701.228285;10186.2897;10695.60418;11230.38439;11791.90361;12381.49879;13000.57373;13650.60242;14333.13254
1117;9590.177845;10069.68674;10573.17107;11101.82963;11656.92111;12239.76717;12851.75552;13494.3433;14169.06046;14877.51349
1118;11667.99258;12251.39221;12863.96182;13507.15992;14182.51791;14891.64381;15636.226;16418.0373;17238.93916;18100.88612
1119;12256.97601;12869.82481;13513.31605;14188.98186;14898.43095;15643.3525;16425.52012;17246.79613;18109.13593;19014.59273
1120;10764.87096;11303.11451;11868.27023;12461.68374;13084.76793;13739.00633;14425.95664;15147.25448;15904.6172;16699.84806
1121;9181.318275;9640.384188;10122.4034;10628.52357;11159.94975;11717.94723;12303.84459;12919.03682;13564.98867;14243.2381
1122;16440.71168;17262.74726;18125.88463;19032.17886;19983.7878;20982.97719;22032.12605;23133.73235;24290.41897;25504.93992
1123;13420.65799;14091.69089;14796.27544;15536.08921;16312.89367;17128.53835;17984.96527;18884.21353;19828.42421;20819.84542
1124;17327.59524;18193.975;19103.67375;20058.85744;21061.80031;22114.89033;23220.63485;24381.66659;25600.74992;26880.78741
1125;20455.22078;21477.98182;22551.88091;23679.47496;24863.44871;26106.62114;27411.9522;28782.54981;30221.6773;31732.76117
1126;17068.02627;17921.42759;18817.49897;19758.37391;20746.29261;21783.60724;22872.7876;24016.42698;25217.24833;26478.11075
1127;9338.944703;9805.891938;10296.18654;10810.99586;11351.54565;11919.12294;12515.07908;13140.83304;13797.87469;14487.76843
1128;3939.194908;4136.154653;4342.962386;4560.110505;4788.11603;5027.521832;5278.897923;5542.84282;5819.98496;6110.984209
1129;4191.173512;4400.732188;4620.768797;4851.807237;5094.397599;5349.117479;5616.573353;5897.40202;6192.272121;6501.885727
1130;4226.8662;4438.20951;4660.119986;4893.125985;5137.782284;5394.671398;5664.404968;5947.625217;6245.006478;6557.256801
1131;4247.922918;4460.319064;4683.335017;4917.501768;5163.376857;5421.545699;5692.622984;5977.254134;6276.11684;6589.922682
1132;4411.261633;4631.824714;4863.41595;5106.586748;5361.916085;5630.011889;5911.512484;6207.088108;6517.442513;6843.314639
1133;4567.702452;4796.087574;5035.891953;5287.686551;5552.070878;5829.674422;6121.158143;6427.21605;6748.576853;7086.005696
1134;5486.327016;5760.643367;6048.675536;6351.109312;6668.664778;7002.098017;7352.202918;7719.813064;8105.803717;8511.093903
1135;8780.483262;9219.507425;9680.482797;10164.50694;10672.73228;11206.3689;11766.68734;12355.02171;12972.77279;13621.41143
1136;9530.124031;10006.63023;10506.96174;11032.30983;11583.92532;12163.12159;12771.27767;13409.84155;14080.33363;14784.35031
1137;11646.2372;12228.54906;12839.97651;13481.97534;14156.07411;14863.87781;15607.0717;16387.42529;17206.79655;18067.13638
1138;7399.420356;7769.391374;8157.860943;8565.75399;8994.041689;9443.743774;9915.930962;10411.72751;10932.31389;11478.92958
1139;9369.422093;9837.893197;10329.78786;10846.27725;11388.59111;11958.02067;12555.9217;13183.71779;13842.90368;14535.04886
1140;9488.688249;9963.122661;10461.27879;10984.34273;11533.55987;12110.23786;12715.74976;13351.53725;14019.11411;14720.06981
1141;14269.87513;14983.36888;15732.53733;16519.16419;17345.1224;18212.37852;19122.99745;20079.14732;21083.10469;22137.25992
1142;11365.65528;11933.93804;12530.63495;13157.16669;13815.02503;14505.77628;15231.06509;15992.61835;16792.24927;17631.86173
1143;12934.31628;13581.03209;14260.0837;14973.08788;15721.74228;16507.82939;17333.22086;18199.8819;19109.876;20065.3698
1144;11263.82733;11827.0187;12418.36964;13039.28812;13691.25252;14375.81515;15094.60591;15849.3362;16641.80301;17473.89316
1145;9879.710919;10373.69646;10892.38129;11437.00035;12008.85037;12609.29289;13239.75753;13901.74541;14596.83268;15326.67431
1146;10922.25373;11468.36641;12041.78473;12643.87397;13276.06767;13939.87105;14636.86461;15368.70784;16137.14323;16944.00039
1147;13585.64321;14264.92537;14978.17164;15727.08022;16513.43423;17339.10594;18206.06124;19116.3643;20072.18252;21075.79164
1148;17127.73712;17984.12397;18883.33017;19827.49668;20818.87152;21859.81509;22952.80585;24100.44614;25305.46845;26570.74187
1149;20210.3924;21220.91202;22281.95762;23396.0555;24565.85828;25794.15119;27083.85875;28438.05169;29859.95427;31352.95198
1150;16990.99154;17840.54111;18732.56817;19669.19658;20652.65641;21685.28923;22769.55369;23908.03137;25103.43294;26358.60459
1151;9728.067415;10214.47079;10725.19433;11261.45404;11824.52674;12415.75308;13036.54073;13688.36777;14372.78616;15091.42547
1152;4034.735819;4236.472609;4448.29624;4670.711052;4904.246604;5149.458935;5406.931881;5677.278476;5961.142399;6259.199519
1153;4027.857277;4229.250141;4440.712648;4662.74828;4895.885694;5140.679979;5397.713978;5667.599676;5950.97966;6248.528643
1154;6063.559827;6366.737818;6685.074709;7019.328444;7370.294866;7738.80961;8125.75009;8532.037595;8958.639475;9406.571448
1155;6790.94005;7130.487052;7487.011405;7861.361975;8254.430074;8667.151578;9100.509157;9555.534614;10033.31135;10534.97691
1156;6690.928338;7025.474755;7376.748493;7745.585917;8132.865213;8539.508474;8966.483898;9414.808092;9885.548497;10379.82592
1157;7036.204477;7388.014701;7757.415436;8145.286207;8552.550518;8980.178044;9429.186946;9900.646293;10395.67861;10915.46254
1158;7575.471712;7954.245297;8351.957562;8769.55544;9208.033213;9668.434873;10151.85662;10659.44945;11192.42192;11752.04302
1159;10931.95014;11478.54765;12052.47503;12655.09878;13287.85372;13952.24641;14649.85873;15382.35166;16151.46925;16959.04271
1160;9475.392585;9949.162214;10446.62033;10968.95134;11517.39891;12093.26885;12697.9323;13332.82891;13999.47036;14699.44387
1161;8225.112916;8636.368562;9068.18699;9521.596339;9997.676156;10497.55996;11022.43796;11573.55986;12152.23785;12759.84975
1162;7659.309073;8042.274527;8444.388253;8866.607666;9309.938049;9775.434952;10264.2067;10777.41703;11316.28789;11882.10228
1163;10907.12695;11452.48329;12025.10746;12626.36283;13257.68097;13920.56502;14616.59327;15347.42294;16114.79408;16920.53379
1164;9451.041467;9923.59354;10419.77322;10940.76188;11487.79997;12062.18997;12665.29947;13298.56444;13963.49266;14661.6673
1165;17235.44856;18097.22099;19002.08204;19952.18614;20949.79545;21997.28522;23097.14948;24252.00696;25464.6073;26737.83767
1166;11774.56229;12363.29041;12981.45493;13630.52767;14312.05406;15027.65676;15779.0396;16567.99158;17396.39116;18266.21072
1167;12988.0744;13637.47812;14319.35202;15035.31962;15787.08561;16576.43989;17405.26188;18275.52497;19189.30122;20148.76628
1168;11700.09948;12285.10445;12899.35967;13544.32766;14221.54404;14932.62124;15679.2523;16463.21492;17286.37567;18150.69445
1169;9620.6242;10101.65541;10606.73818;11137.07509;11693.92884;12278.62529;12892.55655;13537.18438;14214.0436;14924.74578
1170;10244.08764;10756.29203;11294.10663;11858.81196;12451.75256;13074.34018;13728.05719;14414.46005;15135.18306;15891.94221
1171;14051.07768;14753.63156;15491.31314;16265.8788;17079.17274;17933.13138;18829.78795;19771.27734;20759.84121;21797.83327
1172;18148.14347;19055.55064;20008.32817;21008.74458;22059.18181;23162.1409;24320.24795;25536.26034;26813.07336;28153.72703
1173;22144.25329;23251.46595;24414.03925;25634.74121;26916.47828;28262.30219;29675.4173;31159.18816;32717.14757;34353.00495
1174;18620.51776;19551.54364;20529.12083;21555.57687;22633.35571;23765.0235;24953.27467;26200.9384;27510.98533;28886.53459
1175;11677.31341;12261.17908;12874.23803;13517.94993;14193.84743;14903.5398;15648.71679;16431.15263;17252.71026;18115.34577
1176;4358.787821;4576.727212;4805.563572;5045.841751;5298.133839;5563.040531;5841.192557;6133.252185;6439.914794;6761.910534
