,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2212,3953.981348,4151.680415,4359.264436,4577.227658,4806.08904,5046.393492,5298.713167,5563.648825,5841.831267,6133.92283,6440.618972,6762.64992,7100.782416,7455.821537,7828.612614,8220.043244,8631.045407,9062.597677,9515.727561,9991.513939
2213,4300.581754,4515.610842,4741.391384,4978.460953,5227.384,5488.753201,5763.190861,6051.350404,6353.917924,6671.61382,7005.194511,7355.454236,7723.226948,8109.388296,8514.857711,8940.600596,9387.630626,9857.012157,10349.86276,10867.3559
2214,5565.217991,5843.478891,6135.652835,6442.435477,6764.557251,7102.785114,7457.924369,7830.820588,8222.361617,8633.479698,9065.153683,9518.411367,9994.331935,10494.04853,11018.75096,11569.68851,12148.17293,12755.58158,13393.36066,14063.02869
2215,9546.755113,10024.09287,10525.29751,11051.56239,11604.14051,12184.34753,12793.56491,13433.24315,14104.90531,14810.15058,15550.65811,16328.19101,17144.60056,18001.83059,18901.92212,19847.01823,20839.36914,21881.3376,22975.40447,24124.1747
2216,11068.15907,11621.56702,12202.64537,12812.77764,13453.41652,14126.08735,14832.39172,15574.0113,16352.71187,17170.34746,18028.86483,18930.30807,19876.82348,20870.66465,21914.19789,23009.90778,24160.40317,25368.42333,26636.84449,27968.68672
2217,10158.70809,10666.6435,11199.97567,11759.97445,12347.97318,12965.37183,13613.64043,14294.32245,15009.03857,15759.4905,16547.46502,17374.83827,18243.58019,19155.7592,20113.54716,21119.22452,22175.18574,23283.94503,24448.14228,25670.54939
2218,12566.05177,13194.35435,13854.07207,14546.77568,15274.11446,16037.82018,16839.71119,17681.69675,18565.78159,19494.07067,20468.7742,21492.21291,22566.82356,23695.16473,24879.92297,26123.91912,27430.11508,28801.62083,30241.70187,31753.78696
2219,10092.44868,10597.07112,11126.92467,11683.27091,12267.43445,12880.80618,13524.84648,14201.08881,14911.14325,15656.70041,16439.53543,17261.5122,18124.58781,19030.81721,19982.35807,20981.47597,22030.54977,23132.07726,24288.68112,25503.11517
2220,15643.8729,16426.06654,17247.36987,18109.73836,19015.22528,19965.98654,20964.28587,22012.50016,23113.12517,24268.78143,25482.2205,26756.33153,28094.1481,29498.85551,30973.79829,32522.4882,34148.61261,35856.04324,37648.8454,39531.28767
2221,10677.03802,11210.88992,11771.43441,12360.00613,12978.00644,13626.90676,14308.2521,15023.66471,15774.84794,16563.59034,17391.76986,18261.35835,19174.42627,20133.14758,21139.80496,22196.79521,23306.63497,24471.96672,25695.56505,26980.3433
2222,9237.093022,9698.947673,10183.89506,10693.08981,11227.7443,11789.13151,12378.58809,12997.51749,13647.39337,14329.76304,15046.25119,15798.56375,16588.49194,17417.91653,18288.81236,19203.25298,20163.41563,21171.58641,22230.16573,23341.67402
2223,10054.70619,10557.4415,11085.31358,11639.57926,12221.55822,12832.63613,13474.26794,14147.98134,14855.3804,15598.14942,16378.05689,17196.95974,18056.80773,18959.64811,19907.63052,20903.01204,21948.16264,23045.57078,24197.84932,25407.74178
2224,9369.558977,9838.036926,10329.93877,10846.43571,11388.7575,11958.19537,12556.10514,13183.9104,13843.10592,14535.26121,15262.02427,16025.12549,16826.38176,17667.70085,18551.08589,19478.64019,20452.5722,21475.20081,22548.96085,23676.40889
2225,9529.479173,10005.95313,10506.25079,11031.56333,11583.14149,12162.29857,12770.4135,13408.93417,14079.38088,14783.34992,15522.51742,16298.64329,17113.57546,17969.25423,18867.71694,19811.10279,20801.65793,21841.74082,22933.82787,24080.51926
2226,13767.83209,14456.2237,15179.03488,15937.98663,16734.88596,17571.63025,18450.21177,19372.72236,20341.35847,21358.4264,22426.34772,23547.6651,24725.04836,25961.30078,27259.36581,28622.33411,30053.45081,31556.12335,33133.92952,34790.62599
2227,16027.42417,16828.79537,17670.23514,18553.7469,19481.43424,20455.50596,21478.28125,22552.19532,23679.80508,24863.79534,26106.9851,27412.33436,28782.95108,30222.09863,31733.20356,33319.86374,34985.85693,36735.14978,38571.90726,40500.50263
2228,18377.15998,19296.01798,20260.81888,21273.85983,22337.55282,23454.43046,24627.15198,25858.50958,27151.43506,28509.00681,29934.45715,31431.18001,33002.73901,34652.87596,36385.51976,38204.79575,40115.03554,42120.78731,44226.82668,46438.16801
2229,18447.94615,19370.34346,20338.86063,21355.80366,22423.59385,23544.77354,24722.01221,25958.11283,27256.01847,28618.81939,30049.76036,31552.24838,33129.8608,34786.35384,36525.67153,38351.9551,40269.55286,42283.0305,44397.18203,46617.04113
2230,14092.42655,14797.04788,15536.90027,16313.74528,17129.43255,17985.90417,18885.19938,19829.45935,20820.93232,21861.97893,22955.07788,24102.83178,25307.97336,26573.37203,27902.04063,29297.14267,30761.9998,32300.09979,33915.10478,35610.86002
2231,8076.089964,8479.894462,8903.889185,9349.083644,9816.537826,10307.36472,10822.73295,11363.8696,11932.06308,12528.66624,13155.09955,13812.85452,14503.49725,15228.67211,15990.10572,16789.611,17629.09156,18510.54613,19436.07344,20407.87711
2232,3763.429734,3951.601221,4149.181282,4356.640346,4574.472363,4803.195981,5043.35578,5295.523569,5560.299748,5838.314735,6130.230472,6436.741995,6758.579095,7096.50805,7451.333452,7823.900125,8215.095131,8625.849888,9057.142382,9509.999501
2233,3870.658831,4064.191772,4267.401361,4480.771429,4704.81,4940.0505,5187.053025,5446.405676,5718.72596,6004.662258,6304.895371,6620.14014,6951.147147,7298.704504,7663.639729,8046.821716,8449.162801,8871.620941,9315.201989,9780.962088
2234,4163.173085,4371.331739,4589.898326,4819.393243,5060.362905,5313.38105,5579.050102,5858.002607,6150.902738,6458.447875,6781.370269,7120.438782,7476.460721,7850.283757,8242.797945,8654.937842,9087.684734,9542.068971,10019.17242,10520.13104
2235,6732.65232,7069.284936,7422.749183,7793.886642,8183.580974,8592.760023,9022.398024,9473.517925,9947.193821,10444.55351,10966.78119,11515.12025,12090.87626,12695.42007,13330.19108,13996.70063,14696.53566,15431.36244,16202.93057,17013.0771
2236,6841.490558,7183.565086,7542.74334,7919.880507,8315.874532,8731.668259,9168.251672,9626.664255,10107.99747,10613.39734,11144.06721,11701.27057,12286.3341,12900.6508,13545.68334,14222.96751,14934.11588,15680.82168,16464.86276,17288.1059
2237,7357.338176,7725.205085,8111.46534,8517.038607,8942.890537,9390.035064,9859.536817,10352.51366,10870.13934,11413.64631,11984.32862,12583.54505,13212.72231,13873.35842,14567.02634,15295.37766,16060.14654,16863.15387,17706.31156,18591.62714
2238,8434.387121,8856.106477,9298.9118,9763.85739,10252.05026,10764.65277,11302.88541,11868.02968,12461.43117,13084.50272,13738.72786,14425.66425,15146.94747,15904.29484,16699.50958,17534.48506,18411.20931,19331.76978,20298.35827,21313.27618
2239,10457.59491,10980.47466,11529.49839,12105.97331,12711.27197,13346.83557,14014.17735,14714.88622,15450.63053,16223.16206,17034.32016,17886.03617,18780.33798,19719.35487,20705.32262,21740.58875,22827.61819,23968.9991,25167.44905,26425.8215
2240,10013.98869,10514.68812,11040.42253,11592.44366,12172.06584,12780.66913,13419.70259,14090.68772,14795.2221,15534.98321,16311.73237,17127.31899,17983.68494,18882.86918,19827.01264,20818.36328,21859.28144,22952.24551,24099.85779,25304.85068
2241,7056.352801,7409.170441,7779.628963,8168.610411,8577.040932,9005.892979,9456.187628,9928.997009,10425.44686,10946.7192,11494.05516,12068.75792,12672.19582,13305.80561,13971.09589,14669.65068,15403.13322,16173.28988,16981.95437,17831.05209
2242,6864.801181,7208.04124,7568.443302,7946.865467,8344.20874,8761.419177,9199.490136,9659.464643,10142.43788,10649.55977,11182.03776,11741.13965,12328.19663,12944.60646,13591.83678,14271.42862,14985.00005,15734.25005,16520.96256,17347.01069
2243,7576.835624,7955.677406,8353.461276,8771.13434,9209.691057,9670.175609,10153.68439,10661.36861,11194.43704,11754.15889,12341.86684,12958.96018,13606.90819,14287.2536,15001.61628,15751.69709,16539.28194,17366.24604,18234.55834,19146.28626
2244,8985.200061,9434.460065,9906.183068,10401.49222,10921.56683,11467.64517,12041.02743,12643.0788,13275.23274,13938.99438,14635.9441,15367.74131,16136.12837,16942.93479,17790.08153,18679.58561,19613.56489,20594.24313,21623.95529,22705.15305
2245,9491.36231,9965.930425,10464.22695,10987.43829,11536.81021,12113.65072,12719.33325,13355.29992,14023.06491,14724.21816,15460.42907,16233.45052,17045.12305,17897.3792,18792.24816,19731.86057,20718.4536,21754.37627,22842.09509,23984.19984
2246,9910.851219,10406.39378,10926.71347,11473.04914,12046.7016,12649.03668,13281.48851,13945.56294,14642.84109,15374.98314,16143.7323,16950.91891,17798.46486,18688.3881,19622.80751,20603.94788,21634.14527,22715.85254,23851.64517,25044.22742
2247,9104.81367,9560.054353,10038.05707,10539.95992,11066.95792,11620.30582,12201.32111,12811.38716,13451.95652,14124.55435,14830.78206,15572.32117,16350.93723,17168.48409,18026.90829,18928.25371,19874.66639,20868.39971,21911.8197,23007.41068
2248,9218.791881,9679.731475,10163.71805,10671.90395,11205.49915,11765.77411,12354.06281,12971.76595,13620.35425,14301.37196,15016.44056,15767.26259,16555.62572,17383.407,18252.57735,19165.20622,20123.46653,21129.63986,22186.12185,23295.42794
2249,9654.811443,10137.55202,10644.42962,11176.6511,11735.48365,12322.25783,12938.37073,13585.28926,14264.55373,14977.78141,15726.67048,16513.00401,17338.65421,18205.58692,19115.86626,20071.65958,21075.24256,22129.00468,23235.45492,24397.22766
2250,13861.74497,14554.83222,15282.57383,16046.70252,16849.03765,17691.48953,18576.06401,19504.86721,20480.11057,21504.1161,22579.3219,23708.288,24893.7024,26138.38752,27445.3069,28817.57224,30258.45085,31771.3734,33359.94207,35027.93917
2251,17942.59675,18839.72658,19781.71291,20770.79856,21809.33849,22899.80541,24044.79568,25247.03546,26509.38724,27834.8566,29226.59943,30687.9294,32222.32587,33833.44216,35525.11427,37301.36999,39166.43849,41124.76041,43180.99843,45340.04835
2252,20025.60228,21026.88239,22078.22651,23182.13784,24341.24473,25558.30697,26836.22231,28178.03343,29586.9351,31066.28186,32619.59595,34250.57575,35963.10454,37761.25976,39649.32275,41631.78889,43713.37833,45899.04725,48193.99961,50603.69959
2253,17765.12675,18653.38309,19586.05224,20565.35485,21593.62259,22673.30372,23806.96891,24997.31736,26247.18322,27559.54239,28937.5195,30384.39548,31903.61525,33498.79602,35173.73582,36932.42261,38779.04374,40717.99593,42753.89572,44891.59051
2254,13692.26503,14376.87829,15095.7222,15850.50831,16643.03373,17475.18541,18348.94468,19266.39192,20229.71151,21241.19709,22303.25694,23418.41979,24589.34078,25818.80782,27109.74821,28465.23562,29888.4974,31382.92227,32952.06839,34599.6718
2255,8291.190322,8705.749838,9141.03733,9598.089196,10077.99366,10581.89334,11110.98801,11666.53741,12249.86428,12862.35749,13505.47536,14180.74913,14889.78659,15634.27592,16415.98971,17236.7892,18098.62866,19003.56009,19953.7381,20951.425
2256,3719.741854,3905.728947,4101.015394,4306.066164,4521.369472,4747.437946,4984.809843,5234.050335,5495.752852,5770.540495,6059.067519,6362.020895,6680.12194,7014.128037,7364.834439,7733.076161,8119.729969,8525.716467,8952.002291,9399.602405
2257,3899.629798,4094.611288,4299.341852,4514.308945,4740.024392,4977.025612,5225.876892,5487.170737,5761.529274,6049.605738,6352.086025,6669.690326,7003.174842,7353.333584,7721.000263,8107.050276,8512.40279,8938.02293,9384.924076,9854.17028
2258,5226.327681,5487.644065,5762.026269,6050.127582,6352.633961,6670.265659,7003.778942,7353.967889,7721.666284,8107.749598,8513.137078,8938.793932,9385.733628,9855.02031,10347.77133,10865.15989,11408.41789,11978.83878,12577.78072,13206.66976
2259,4590.445875,4819.968169,5060.966577,5314.014906,5579.715651,5858.701434,6151.636506,6459.218331,6782.179248,7121.28821,7477.35262,7851.220251,8243.781264,8655.970327,9088.768844,9543.207286,10020.36765,10521.38603,11047.45533,11599.8281
2260,4322.920921,4539.066967,4766.020316,5004.321331,5254.537398,5517.264268,5793.127481,6082.783855,6386.923048,6706.269201,7041.582661,7393.661794,7763.344883,8151.512128,8559.087734,8987.042121,9436.394227,9908.213938,10403.62463,10923.80587
2261,4333.243641,4549.905823,4777.401115,5016.27117,5267.084729,5530.438965,5806.960913,6097.308959,6402.174407,6722.283127,7058.397284,7411.317148,7781.883005,8170.977156,8579.526013,9008.502314,9458.92743,9931.873801,10428.46749,10949.89087
2262,5093.270664,5347.934198,5615.330907,5896.097453,6190.902325,6500.447442,6825.469814,7166.743305,7525.08047,7901.334493,8296.401218,8711.221279,9146.782343,9604.12146,10084.32753,10588.54391,11117.97111,11673.86966,12257.56314,12870.4413
2263,7748.144124,8135.55133,8542.328896,8969.445341,9417.917608,9888.813489,10383.25416,10902.41687,11447.53771,12019.9146,12620.91033,13251.95585,13914.55364,14610.28132,15340.79539,16107.83516,16913.22691,17758.88826,18646.83267,19579.17431
2264,10561.73533,11089.82209,11644.3132,12226.52886,12837.8553,13479.74807,14153.73547,14861.42224,15604.49335,16384.71802,17203.95392,18064.15162,18967.3592,19915.72716,20911.51352,21957.08919,23054.94365,24207.69084,25418.07538,26688.97915
2265,7790.744832,8180.282074,8589.296178,9018.760986,9469.699036,9943.183988,10440.34319,10962.36035,11510.47836,12086.00228,12690.3024,13324.81752,13991.05839,14690.61131,15425.14188,16196.39897,17006.21892,17856.52986,18749.35636,19686.82418
2266,9876.468313,10370.29173,10888.80632,11433.24663,12004.90896,12605.15441,13235.41213,13897.18274,14592.04187,15321.64397,16087.72617,16892.11248,17736.7181,18623.554,19554.7317,20532.46829,21559.0917,22637.04629,23768.8986,24957.34353
2267,11620.01045,12201.01097,12811.06152,13451.61459,14124.19532,14830.40509,15571.92534,16350.52161,17168.04769,18026.45008,18927.77258,19874.16121,20867.86927,21911.26273,23006.82587,24157.16716,25365.02552,26633.2768,27964.94064,29363.18767
2268,8946.857991,9394.20089,9863.910935,10357.10648,10874.96181,11418.7099,11989.64539,12589.12766,13218.58404,13879.51325,14573.48891,15302.16335,16067.27152,16870.6351,17714.16685,18599.87519,19529.86895,20506.3624,21531.68052,22608.26455
2269,12308.34367,12923.76085,13569.94889,14248.44634,14960.86865,15708.91209,16494.35769,17319.07558,18185.02936,19094.28082,20048.99486,21051.44461,22104.01684,23209.21768,24369.67856,25588.16249,26867.57062,28210.94915,29621.4966,31102.57143
2270,11973.70467,12572.3899,13201.0094,13861.05987,14554.11286,15281.8185,16045.90943,16848.2049,17690.61515,18575.1459,19503.9032,20479.09836,21503.05328,22578.20594,23707.11624,24892.47205,26137.09565,27443.95043,28816.14796,30256.95535
2271,12574.49976,13203.22474,13863.38598,14556.55528,15284.38304,16048.6022,16851.03231,17693.58392,18578.26312,19507.17627,20482.53509,21506.66184,22581.99493,23711.09468,24896.64941,26141.48189,27448.55598,28820.98378,30262.03297,31775.13462
2272,12403.48087,13023.65491,13674.83766,14358.57954,15076.50852,15830.33395,16621.85064,17452.94318,18325.59034,19241.86985,20203.96334,21214.16151,22274.86959,23388.61307,24558.04372,25785.94591,27075.2432,28429.00536,29850.45563,31342.97841
2273,12752.28033,13389.89435,14059.38906,14762.35852,15500.47644,16275.50027,17089.27528,17943.73904,18840.92599,19782.97229,20772.12091,21810.72695,22901.2633,24046.32647,25248.64279,26511.07493,27836.62868,29228.46011,30689.88312,32224.37727
2274,15955.87727,16753.67114,17591.35469,18470.92243,19394.46855,20364.19198,21382.40158,22451.52166,23574.09774,24752.80263,25990.44276,27289.9649,28654.46314,30087.1863,31591.54561,33171.12289,34829.67904,36571.16299,38399.72114,40319.7072
2275,16279.23557,17093.19735,17947.85721,18845.25008,19787.51258,20776.88821,21815.73262,22906.51925,24051.84521,25254.43747,26517.15935,27843.01731,29235.16818,30696.92659,32231.77292,33843.36156,35535.52964,37312.30612,39177.92143,41136.8175
2276,18781.93456,19721.03128,20707.08285,21742.43699,22829.55884,23971.03678,25169.58862,26428.06805,27749.47145,29136.94503,30593.79228,32123.48189,33729.65599,35416.13879,37186.94573,39046.29301,40998.60766,43048.53805,45200.96495,47461.0132
2277,18305.78572,19221.07501,20182.12876,21191.2352,22250.79696,23363.33681,24531.50365,25758.07883,27045.98277,28398.28191,29818.196,31309.10581,32874.5611,34518.28915,36244.20361,38056.41379,39959.23448,41957.1962,44055.05601,46257.80881
2278,13539.93565,14216.93243,14927.77905,15674.16801,16457.87641,17280.77023,18144.80874,19052.04918,20004.65163,21004.88422,22055.12843,23157.88485,24315.77909,25531.56804,26808.14645,28148.55377,29555.98146,31033.78053,32585.46956,34214.74304
2279,8335.965875,8752.764169,9190.402377,9649.922496,10132.41862,10639.03955,11170.99153,11729.54111,12316.01816,12931.81907,13578.41002,14257.33052,14970.19705,15718.7069,16504.64225,17329.87436,18196.36808,19106.18648,20061.49581,21064.5706
2280,3768.308232,3956.723643,4154.559825,4362.287816,4580.402207,4809.422318,5049.893434,5302.388105,5567.507511,5845.882886,6138.17703,6445.085882,6767.340176,7105.707185,7460.992544,7834.042171,8225.74428,8637.031494,9068.883068,9522.327222
2281,3898.793132,4093.732789,4298.419428,4513.3404,4739.00742,4975.957791,5224.75568,5485.993464,5760.293137,6048.307794,6350.723184,6668.259343,7001.67231,7351.755926,7719.343722,8105.310908,8510.576454,8936.105276,9382.91054,9852.056067
2282,4098.576632,4303.505463,4518.680736,4744.614773,4981.845512,5230.937787,5492.484677,5767.108911,6055.464356,6358.237574,6676.149453,7009.956925,7360.454772,7728.47751,8114.901386,8520.646455,8946.678778,9394.012717,9863.713353,10356.89902
2283,4182.47656,4391.600388,4611.180407,4841.739427,5083.826399,5338.017719,5604.918605,5885.164535,6179.422762,6488.3939,6812.813595,7153.454274,7511.126988,7886.683338,8281.017504,8695.06838,9129.821799,9586.312889,10065.62853,10568.90996
2284,4309.143218,4524.600379,4750.830398,4988.371918,5237.790514,5499.680039,5774.664041,6063.397243,6366.567106,6684.895461,7019.140234,7370.097246,7738.602108,8125.532213,8531.808824,8958.399265,9406.319228,9876.63519,10370.46695,10888.9903
2285,4317.686391,4533.570711,4760.249246,4998.261709,5248.174794,5510.583534,5786.11271,6075.418346,6379.189263,6698.148726,7033.056163,7384.708971,7753.944419,8141.64164,8548.723722,8976.159908,9424.967904,9896.216299,10391.02711,10910.57847
2286,5016.844008,5267.686208,5531.070518,5807.624044,6098.005247,6402.905509,6723.050784,7059.203324,7412.16349,7782.771664,8171.910247,8580.50576,9009.531048,9460.0076,9933.00798,10429.65838,10951.1413,11498.69836,12073.63328,12677.31495
2287,6629.926205,6961.422515,7309.493641,7674.968323,8058.716739,8461.652576,8884.735204,9328.971965,9795.420563,10285.19159,10799.45117,11339.42373,11906.39492,12501.71466,13126.80039,13783.14041,14472.29743,15195.91231,15955.70792,16753.49332
2288,7000.158635,7350.166567,7717.674895,8103.55864,8508.736572,8934.173401,9380.882071,9849.926174,10342.42248,10859.54361,11402.52079,11972.64683,12571.27917,13199.84313,13859.83528,14552.82705,15280.4684,16044.49182,16846.71641,17689.05223
2289,8102.834916,8507.976662,8933.375495,9380.04427,9849.046483,10341.49881,10858.57375,11401.50244,11971.57756,12570.15644,13198.66426,13858.59747,14551.52734,15279.10371,16043.0589,16845.21184,17687.47243,18571.84605,19500.43836,20475.46027
2290,10247.85283,10760.24548,11298.25775,11863.17064,12456.32917,13079.14563,13733.10291,14419.75805,15140.74596,15897.78325,16692.67242,17527.30604,18403.67134,19323.85491,20290.04765,21304.55004,22369.77754,23488.26641,24662.67973,25895.81372
2291,11220.69525,11781.73001,12370.81652,12989.35734,13638.82521,14320.76647,15036.80479,15788.64503,16578.07728,17406.98115,18277.3302,19191.19671,20150.75655,21158.29438,22216.2091,23327.01955,24493.37053,25718.03906,27003.94101,28354.13806
2292,9093.473487,9548.147162,10025.55452,10526.83225,11053.17386,11605.83255,12186.12418,12795.43039,13435.20191,14106.962,14812.3101,15552.92561,16330.57189,17147.10048,18004.45551,18904.67828,19849.9122,20842.40781,21884.5282,22978.75461
2293,9338.296117,9805.210923,10295.47147,10810.24504,11350.75729,11918.29516,12514.20992,13139.92041,13796.91643,14486.76226,15211.10037,15971.65539,16770.23816,17608.75006,18489.18757,19413.64695,20384.32929,21403.54576,22473.72305,23597.4092
2294,7822.664212,8213.797423,8624.487294,9055.711659,9508.497242,9983.922104,10483.11821,11007.27412,11557.63783,12135.51972,12742.2957,13379.41049,14048.38101,14750.80006,15488.34007,16262.75707,17075.89492,17929.68967,18826.17415,19767.48286
2295,7176.538653,7535.365586,7912.133865,8307.740558,8723.127586,9159.283965,9617.248164,10098.11057,10603.0161,11133.16691,11689.82525,12274.31651,12888.03234,13532.43396,14209.05565,14919.50844,15665.48386,16448.75805,17271.19595,18134.75575
2296,7109.737819,7465.22471,7838.485945,8230.410243,8641.930755,9074.027292,9527.728657,10004.11509,10504.32084,11029.53689,11581.01373,12160.06442,12768.06764,13406.47102,14076.79457,14780.6343,15519.66601,16295.64932,17110.43178,17965.95337
2297,8552.16732,8979.775686,9428.76447,9900.202694,10395.21283,10914.97347,11460.72214,12033.75825,12635.44616,13267.21847,13930.57939,14627.10836,15358.46378,16126.38697,16932.70632,17779.34164,18668.30872,19601.72415,20581.81036,21610.90088
2298,12051.04652,12653.59885,13286.27879,13950.59273,14648.12237,15380.52849,16149.55491,16957.03266,17804.88429,18695.1285,19629.88493,20611.37917,21641.94813,22724.04554,23860.24782,25053.26021,26305.92322,27621.21938,29002.28035,30452.39437
2299,15465.44572,16238.71801,17050.65391,17903.18661,18798.34594,19738.26323,20725.1764,21761.43522,22849.50698,23991.98233,25191.58144,26451.16051,27773.71854,29162.40447,30620.52469,32151.55092,33759.12847,35447.08489,37219.43914,39080.4111
2300,19152.21987,20109.83086,21115.3224,22171.08853,23279.64295,24443.6251,25665.80635,26949.09667,28296.55151,29711.37908,31196.94803,32756.79544,34394.63521,36114.36697,37920.08532,39816.08958,41806.89406,43897.23876,46092.1007,48396.70574
2301,19344.24373,20311.45592,21327.02871,22393.38015,23513.04916,24688.70162,25923.1367,27219.29353,28580.25821,30009.27112,31509.73467,33085.22141,34739.48248,36476.4566,38300.27943,40215.2934,42226.05807,44337.36098,46554.22903,48881.94048
2302,15081.93534,15836.03211,16627.83372,17459.2254,18332.18667,19248.79601,20211.23581,21221.7976,22282.88748,23397.03185,24566.88344,25795.22761,27084.989,28439.23844,29861.20037,31354.26039,32921.9734,34568.07207,36296.47568,38111.29946
2303,9504.219479,9979.430453,10478.40198,11002.32207,11552.43818,12130.06009,12736.56309,13373.39125,14042.06081,14744.16385,15481.37204,16255.44064,17068.21268,17921.62331,18817.70447,19758.5897,20746.51918,21783.84514,22873.0374,24016.68927
2304,3765.016645,3953.267477,4150.930851,4358.477394,4576.401264,4805.221327,5045.482393,5297.756513,5562.644338,5840.776555,6132.815383,6439.456152,6761.42896,7099.500408,7454.475428,7827.1992,8218.55916,8629.487118,9060.961473,9514.009547
2305,3829.962803,4021.460943,4222.53399,4433.66069,4655.343724,4888.110911,5132.516456,5389.142279,5658.599393,5941.529362,6238.605831,6550.536122,6878.062928,7221.966075,7583.064378,7962.217597,8360.328477,8778.344901,9217.262146,9678.125253
2306,4124.952252,4331.199864,4547.759858,4775.147851,5013.905243,5264.600505,5527.83053,5804.222057,6094.43316,6399.154818,6719.112559,7055.068187,7407.821596,7778.212676,8167.12331,8575.479475,9004.253449,9454.466121,9927.189427,10423.5489
2307,5029.60041,5281.080431,5545.134452,5822.391175,6113.510733,6419.18627,6740.145584,7077.152863,7431.010506,7802.561031,8192.689083,8602.323537,9032.439714,9484.061699,9958.264784,10456.17802,10978.98692,11527.93627,12104.33308,12709.54974
2308,5375.173644,5643.932326,5926.128943,6222.43539,6533.557159,6860.235017,7203.246768,7563.409107,7941.579562,8338.65854,8755.591467,9193.37104,9653.039592,10135.69157,10642.47615,11174.59996,11733.32996,12319.99645,12935.99628,13582.79609
2309,5211.653022,5472.235673,5745.847456,6033.139829,6334.796821,6651.536662,6984.113495,7333.319169,7699.985128,8084.984384,8489.233603,8913.695284,9359.380048,9827.34905,10318.7165,10834.65233,11376.38494,11945.20419,12542.4644,13169.58762
2310,5013.227897,5263.889292,5527.083756,5803.437944,6093.609841,6398.290333,6718.20485,7054.115093,7406.820847,7777.16189,8166.019984,8574.320983,9003.037032,9453.188884,9925.848328,10422.14074,10943.24778,11490.41017,12064.93068,12668.17721
2311,5970.600034,6269.130036,6582.586537,6911.715864,7257.301658,7620.16674,8001.175077,8401.233831,8821.295523,9262.360299,9725.478314,10211.75223,10722.33984,11258.45683,11821.37967,12412.44866,13033.07109,13684.72465,14368.96088,15087.40892
2312,6308.637967,6624.069865,6955.273359,7303.037027,7668.188878,8051.598322,8454.178238,8876.88715,9320.731507,9786.768083,10276.10649,10789.91181,11329.4074,11895.87777,12490.67166,13115.20524,13770.96551,14459.51378,15182.48947,15941.61394
2313,6280.475637,6594.499419,6924.22439,7270.43561,7633.95739,8015.65526,8416.438022,8837.259924,9279.12292,9743.079066,10230.23302,10741.74467,11278.8319,11842.7735,12434.91217,13056.65778,13709.49067,14394.9652,15114.71347,15870.44914
2314,11893.42196,12488.09306,13112.49771,13768.1226,14456.52873,15179.35516,15938.32292,16735.23907,17572.00102,18450.60107,19373.13113,20341.78768,21358.87707,22426.82092,23548.16197,24725.57006,25961.84857,27259.941,28622.93804,30054.08495
2315,7834.424277,8226.145491,8637.452765,9069.325403,9522.791674,9998.931257,10498.87782,11023.82171,11575.0128,12153.76344,12761.45161,13399.52419,14069.5004,14772.97542,15511.62419,16287.2054,17101.56567,17956.64395,18854.47615,19797.19996
2316,8762.794108,9200.933814,9660.980504,10144.02953,10651.23101,11183.79256,11742.98218,12330.13129,12946.63786,13593.96975,14273.66824,14987.35165,15736.71923,16523.55519,17349.73295,18217.2196,19128.08058,20084.48461,21088.70884,22143.14428
2317,8806.403256,9246.723419,9709.05959,10194.51257,10704.2382,11239.45011,11801.42261,12391.49374,13011.06843,13661.62185,14344.70295,15061.93809,15815.035,16605.78675,17436.07608,18307.87989,19223.27388,20184.43758,21193.65946,22253.34243
2318,8444.605129,8866.835385,9310.177155,9775.686012,10264.47031,10777.69383,11316.57852,11882.40745,12476.52782,13100.35421,13755.37192,14443.14052,15165.29754,15923.56242,16719.74054,17555.72757,18433.51394,19355.18964,20322.94912,21339.09658
2319,7683.966603,8068.164933,8471.573179,8895.151838,9339.90943,9806.904902,10297.25015,10812.11265,11352.71829,11920.3542,12516.37191,13142.19051,13799.30003,14489.26503,15213.72829,15974.4147,16773.13543,17611.79221,18492.38182,19417.00091
2320,9421.146201,9892.203511,10386.81369,10906.15437,11451.46209,12024.03519,12625.23695,13256.4988,13919.32374,14615.28993,15346.05442,16113.35715,16919.025,17764.97625,18653.22507,19585.88632,20565.18063,21593.43967,22673.11165,23806.76723
2321,8406.661971,8826.995069,9268.344822,9731.762064,10218.35017,10729.26768,11265.73106,11829.01761,12420.46849,13041.49192,13693.56651,14378.24484,15097.15708,15852.01493,16644.61568,17476.84647,18350.68879,19268.22323,20231.63439,21243.21611
2322,12134.62002,12741.35102,13378.41858,14047.3395,14749.70648,15487.1918,16261.55139,17074.62896,17928.36041,18824.77843,19766.01735,20754.31822,21792.03413,22881.63584,24025.71763,25227.00351,26488.35369,27812.77137,29203.40994,30663.58044
2323,15413.92613,16184.62244,16993.85356,17843.54624,18735.72355,19672.50973,20656.13522,21688.94198,22773.38908,23912.05853,25107.66146,26363.04453,27681.19676,29065.25659,30518.51942,32044.4454,33646.66767,35329.00105,37095.4511,38950.22366
2324,18842.19112,19784.30068,20773.51571,21812.19149,22902.80107,24047.94112,25250.33818,26512.85509,27838.49784,29230.42273,30691.94387,32226.54106,33837.86812,35529.76152,37306.2496,39171.56208,41130.14018,43186.64719,45345.97955,47613.27853
